season,day_num,region,game_round,game_slot,winner,team_1_id,team_2_id,team_1_seed_num,team_2_seed_num
2017,139,Y,2,R2Y2,team_1,1276,1257,7,2
2017,139,Z,2,R2Z1,team_1,1314,1116,1,8
2017,139,Y,2,R2Y3,team_1,1332,1348,3,11
2017,139,W,2,R2W2,team_1,1376,1181,7,2
2017,139,Z,2,R2Z3,team_2,1153,1417,6,3
2017,143,X,3,R3X1,team_2,1452,1211,4,1
2017,143,Y,3,R3Y1,team_1,1242,1345,1,4
2017,143,Y,3,R3Y2,team_1,1332,1276,3,7
2017,143,X,3,R3X2,team_1,1462,1112,11,2
2017,144,W,3,R3W1,team_1,1196,1458,4,8
2017,144,Z,3,R3Z2,team_1,1246,1417,2,3
2017,144,Z,3,R3Z1,team_1,1314,1139,1,4
2017,144,W,3,R3W2,team_1,1376,1124,7,3
2017,145,X,4,R4X1,team_2,1462,1211,11,1
2017,145,Y,4,R4Y1,team_1,1332,1242,3,1
2017,146,Z,4,R4Z1,team_1,1314,1246,1,2
2017,146,W,4,R4W1,team_1,1376,1196,7,4
2017,152,W,5,R5WX,team_2,1376,1211,7,1
2017,152,Z,5,R5YZ,team_1,1314,1332,1,3
2017,154,Z,6,R6CH,team_1,1314,1211,1,1
2018,134,W,0,W16,team_2,1254,1347,16,16
2018,134,W,0,W11,team_1,1382,1417,11,11
2018,135,X,0,X11,team_2,1113,1393,11,11
2018,135,Z,0,Z16,team_2,1300,1411,16,16
2018,136,W,1,R1W8,team_1,1104,1439,9,8
2018,136,Y,1,R1Y4,team_1,1138,1112,13,4
2018,136,X,1,R1X2,team_2,1233,1181,15,2
2018,136,W,1,R1W6,team_1,1196,1382,6,11
2018,136,Z,1,R1Z4,team_2,1422,1211,13,4
2018,136,Z,1,R1Z6,team_1,1222,1361,6,11
2018,136,X,1,R1X1,team_1,1242,1335,1,16
2018,136,Y,1,R1Y5,team_1,1246,1172,5,12
2018,136,Y,1,R1Y6,team_1,1260,1274,11,6
2018,136,Z,1,R1Z3,team_1,1276,1285,3,14
2018,136,Z,1,R1Z5,team_1,1326,1355,5,12
2018,136,X,1,R1X7,team_1,1348,1328,7,10
2018,136,X,1,R1X8,team_2,1301,1371,9,8
2018,136,Y,1,R1Y3,team_2,1460,1397,14,3
2018,136,W,1,R1W3,team_2,1372,1403,14,3
2018,136,W,1,R1W1,team_2,1347,1437,16,1
2018,137,X,1,R1X4,team_1,1120,1158,4,13
2018,137,W,1,R1W7,team_2,1116,1139,7,10
2018,137,Y,1,R1Y2,team_2,1209,1153,15,2
2018,137,X,1,R1X5,team_2,1308,1155,12,5
2018,137,Z,1,R1Z8,team_2,1281,1199,8,9
2018,137,Y,1,R1Y8,team_2,1166,1243,8,9
2018,137,W,1,R1W4,team_2,1455,1267,4,13
2018,137,X,1,R1X3,team_2,1137,1277,14,3
2018,137,Y,1,R1Y7,team_2,1400,1305,10,7
2018,137,Z,1,R1Z2,team_1,1314,1252,2,15
2018,137,W,1,R1W2,team_2,1168,1345,15,2
2018,137,X,1,R1X6,team_2,1395,1393,6,11
2018,137,Z,1,R1Z7,team_2,1344,1401,10,7
2018,137,Y,1,R1Y1,team_1,1420,1438,16,1
2018,137,W,1,R1W5,team_1,1452,1293,5,12
2018,137,Z,1,R1Z1,team_1,1462,1411,1,16
2018,138,X,2,R2X2,team_2,1348,1181,7,2
2018,138,Z,2,R2Z4,team_2,1326,1211,5,4
2018,138,X,2,R2X1,team_1,1242,1371,1,8
2018,138,Y,2,R2Y4,team_1,1246,1138,5,13
2018,138,Y,2,R2Y3,team_1,1260,1397,11,3
2018,138,Z,2,R2Z3,team_1,1276,1222,3,6
2018,138,W,2,R2W3,team_2,1196,1403,6,3
2018,138,W,2,R2W1,team_2,1104,1437,9,1
2018,139,X,2,R2X4,team_2,1120,1155,4,5
2018,139,Z,2,R2Z1,team_2,1462,1199,1,9
2018,139,Y,2,R2Y1,team_2,1420,1243,16,9
2018,139,Y,2,R2Y2,team_2,1153,1305,2,7
2018,139,W,2,R2W2,team_2,1139,1345,10,2
2018,139,X,2,R2X3,team_2,1277,1393,3,11
2018,139,Z,2,R2Z2,team_2,1314,1401,2,7
2018,139,W,2,R2W4,team_1,1452,1267,5,13
2018,143,Z,3,R3Z1,team_2,1211,1199,4,9
2018,143,Y,3,R3Y1,team_2,1246,1243,5,9
2018,143,Y,3,R3Y2,team_1,1260,1305,11,7
2018,143,Z,3,R3Z2,team_1,1276,1401,3,7
2018,144,X,3,R3X2,team_2,1393,1181,11,2
2018,144,X,3,R3X1,team_1,1242,1155,1,5
2018,144,W,3,R3W2,team_2,1345,1403,2,3
2018,144,W,3,R3W1,team_2,1452,1437,5,1
2018,145,Y,4,R4Y1,team_1,1260,1243,11,9
2018,145,Z,4,R4Z1,team_1,1276,1199,3,9
2018,146,X,4,R4X1,team_1,1242,1181,1,2
2018,146,W,4,R4W1,team_2,1403,1437,3,1
2018,152,Z,5,R5YZ,team_1,1276,1260,3,11
2018,152,X,5,R5WX,team_2,1242,1437,1,1
2018,154,Z,6,R6CH,team_2,1276,1437,3,1
2019,134,W,0,W11,team_2,1396,1125,11,11
2019,134,X,0,X16,team_1,1192,1341,16,16
2019,135,X,0,X11,team_2,1385,1113,11,11
2019,135,W,0,W16,team_2,1300,1295,16,16
2019,136,Y,1,R1Y5,team_1,1120,1308,5,12
2019,136,X,1,R1X8,team_1,1124,1393,9,8
2019,136,X,1,R1X7,team_1,1196,1305,10,7
2019,136,X,1,R1X4,team_2,1436,1199,13,4
2019,136,X,1,R1X1,team_2,1192,1211,16,1
2019,136,Y,1,R1Y4,team_1,1242,1318,4,13
2019,136,Y,1,R1Y2,team_1,1246,1101,2,15
2019,136,W,1,R1W3,team_2,1463,1261,14,3
2019,136,W,1,R1W6,team_1,1268,1125,6,11
2019,136,X,1,R1X2,team_1,1276,1285,2,15
2019,136,W,1,R1W2,team_2,1133,1277,15,2
2019,136,W,1,R1W7,team_1,1278,1257,10,7
2019,136,X,1,R1X5,team_2,1266,1293,5,12
2019,136,Z,1,R1Z3,team_2,1330,1345,14,3
2019,136,Z,1,R1Z6,team_2,1388,1437,11,6
2019,136,Y,1,R1Y7,team_2,1371,1459,10,7
2019,137,X,1,R1X6,team_1,1138,1113,6,11
2019,137,W,1,R1W1,team_2,1295,1181,16,1
2019,137,Y,1,R1Y3,team_1,1222,1209,3,14
2019,137,Z,1,R1Z7,team_1,1234,1153,10,7
2019,137,W,1,R1W5,team_2,1280,1251,5,12
2019,137,Y,1,R1Y1,team_1,1314,1233,1,16
2019,137,Y,1,R1Y6,team_1,1326,1235,11,6
2019,137,Z,1,R1Z8,team_1,1328,1279,9,8
2019,137,Z,1,R1Z5,team_1,1332,1458,12,5
2019,137,Z,1,R1Z2,team_2,1159,1397,15,2
2019,137,X,1,R1X3,team_2,1297,1403,14,3
2019,137,Z,1,R1Z4,team_1,1414,1243,13,4
2019,137,W,1,R1W8,team_1,1416,1433,9,8
2019,137,Z,1,R1Z1,team_1,1438,1205,1,16
2019,137,W,1,R1W4,team_2,1387,1439,13,4
2019,137,Y,1,R1Y8,team_2,1429,1449,8,9
2019,138,Y,2,R2Y4,team_1,1120,1242,5,4
2019,138,X,2,R2X4,team_2,1293,1199,12,4
2019,138,X,2,R2X1,team_2,1124,1211,9,1
2019,138,Y,2,R2Y2,team_1,1246,1459,2,7
2019,138,W,2,R2W3,team_2,1268,1261,6,3
2019,138,X,2,R2X2,team_1,1276,1196,2,10
2019,138,W,2,R2W2,team_2,1278,1277,10,2
2019,138,Z,2,R2Z3,team_2,1437,1345,6,3
2019,139,W,2,R2W1,team_2,1416,1181,9,1
2019,139,Y,2,R2Y3,team_1,1222,1326,3,11
2019,139,Y,2,R2Y1,team_1,1314,1449,1,9
2019,139,Z,2,R2Z4,team_1,1332,1414,12,13
2019,139,Z,2,R2Z2,team_2,1234,1397,10,2
2019,139,X,2,R2X3,team_2,1138,1403,6,3
2019,139,Z,2,R2Z1,team_1,1438,1328,1,9
2019,139,W,2,R2W4,team_2,1251,1439,12,4
2019,143,X,3,R3X1,team_2,1199,1211,4,1
2019,143,Z,3,R3Z2,team_2,1397,1345,2,3
2019,143,X,3,R3X2,team_2,1276,1403,2,3
2019,143,Z,3,R3Z1,team_1,1438,1332,1,12
2019,144,Y,3,R3Y1,team_1,1120,1314,5,1
2019,144,W,3,R3W1,team_2,1439,1181,4,1
2019,144,Y,3,R3Y2,team_1,1246,1222,2,3
2019,144,W,3,R3W2,team_2,1261,1277,3,2
2019,145,X,4,R4X1,team_2,1211,1403,1,3
2019,145,Z,4,R4Z1,team_1,1438,1345,1,3
2019,146,Y,4,R4Y1,team_1,1120,1246,5,2
2019,146,W,4,R4W1,team_2,1181,1277,1,2
2019,152,W,5,R5WX,team_2,1277,1403,2,3
2019,152,Z,5,R5YZ,team_1,1438,1120,1,5
2019,154,Z,6,R6CH,team_1,1438,1403,1,3
